Date,nepse open,nepse high,nepse Low,nepse close,nepse volume,Date__1,weekday,weeknum,weeknumber,month,uniquemonth,uniqueweek,close-open,high-low,high-close,close-low
3/5/2013,538,538,538,538,0,Tuesday,3,10,2,3,189,804,0,0,0,0
3/6/2013,541,541,541,541,0,Wednesday,4,10,2,3,189,804,0,0,0,0
3/7/2013,539,539,539,539,0,Thursday,5,10,2,3,189,804,0,0,0,0
3/11/2013,540,540,540,540,0,Monday,2,11,3,3,189,805,0,0,0,0
3/13/2013,546,546,546,546,0,Wednesday,4,11,3,3,189,805,0,0,0,0
3/14/2013,548,548,548,548,0,Thursday,5,11,3,3,189,805,0,0,0,0
3/17/2013,535,535,535,535,0,Sunday,1,12,4,3,189,806,0,0,0,0
3/18/2013,531,531,531,531,0,Monday,2,12,4,3,189,806,0,0,0,0
3/19/2013,532,532,532,532,0,Tuesday,3,12,4,3,189,806,0,0,0,0
3/20/2013,528,528,528,528,0,Wednesday,4,12,4,3,189,806,0,0,0,0
3/21/2013,528,528,528,528,0,Thursday,5,12,4,3,189,806,0,0,0,0
3/24/2013,520,520,520,520,0,Sunday,1,13,5,3,189,807,0,0,0,0
3/25/2013,522,522,522,522,0,Monday,2,13,5,3,189,807,0,0,0,0
3/27/2013,521,521,521,521,0,Wednesday,4,13,5,3,189,807,0,0,0,0
3/28/2013,519,519,519,519,0,Thursday,5,13,5,3,189,807,0,0,0,0
3/31/2013,511,511,511,511,0,Sunday,1,14,6,3,189,808,0,0,0,0
4/1/2013,514,514,514,514,0,Monday,2,14,1,4,190,808,0,0,0,0
4/2/2013,519,519,519,519,0,Tuesday,3,14,1,4,190,808,0,0,0,0
4/3/2013,518,518,518,518,0,Wednesday,4,14,1,4,190,808,0,0,0,0
4/4/2013,513,513,513,513,0,Thursday,5,14,1,4,190,808,0,0,0,0
4/7/2013,516,516,516,516,0,Sunday,1,15,2,4,190,809,0,0,0,0
4/8/2013,515,515,515,515,0,Monday,2,15,2,4,190,809,0,0,0,0
4/9/2013,519,519,519,519,0,Tuesday,3,15,2,4,190,809,0,0,0,0
4/11/2013,523,523,523,523,0,Thursday,5,15,2,4,190,809,0,0,0,0
4/15/2013,521,521,521,521,0,Monday,2,16,3,4,190,810,0,0,0,0
4/16/2013,521,521,521,521,0,Tuesday,3,16,3,4,190,810,0,0,0,0
4/17/2013,519,519,519,519,0,Wednesday,4,16,3,4,190,810,0,0,0,0
4/18/2013,519,519,519,519,0,Thursday,5,16,3,4,190,810,0,0,0,0
4/21/2013,514,514,514,514,0,Sunday,1,17,4,4,190,811,0,0,0,0
4/22/2013,504,504,504,504,0,Monday,2,17,4,4,190,811,0,0,0,0
4/23/2013,509,509,509,509,0,Tuesday,3,17,4,4,190,811,0,0,0,0
4/25/2013,508,508,508,508,0,Thursday,5,17,4,4,190,811,0,0,0,0
4/28/2013,505,505,505,505,0,Sunday,1,18,5,4,190,812,0,0,0,0
4/29/2013,502,502,502,502,0,Monday,2,18,5,4,190,812,0,0,0,0
4/30/2013,501,501,501,501,0,Tuesday,3,18,5,4,190,812,0,0,0,0
5/2/2013,493,493,493,493,0,Thursday,5,18,1,5,191,812,0,0,0,0
5/5/2013,488,488,488,488,0,Sunday,1,19,2,5,191,813,0,0,0,0
5/6/2013,482,482,482,482,0,Monday,2,19,2,5,191,813,0,0,0,0
5/7/2013,490,490,490,490,0,Tuesday,3,19,2,5,191,813,0,0,0,0
5/8/2013,486,486,486,486,0,Wednesday,4,19,2,5,191,813,0,0,0,0
5/9/2013,486,486,486,486,0,Thursday,5,19,2,5,191,813,0,0,0,0
5/12/2013,483,483,483,483,0,Sunday,1,20,3,5,191,814,0,0,0,0
5/13/2013,489,489,489,489,0,Monday,2,20,3,5,191,814,0,0,0,0
5/14/2013,491,491,491,491,0,Tuesday,3,20,3,5,191,814,0,0,0,0
5/15/2013,494,494,494,494,0,Wednesday,4,20,3,5,191,814,0,0,0,0
5/16/2013,500,500,500,500,0,Thursday,5,20,3,5,191,814,0,0,0,0
